LocalId;GlobalId;Age;Gender;Region;CityCode;TotalSpent;TotalPur;FirstPur;LastPur;NovelPur;ChildPur;YouthPur;CookPur;DiyPur;RefPur;ArtPur;GeogPur;ProvCook;ProvAtlas;ProvArt;RelPur;ProvPur
261;2268;48;1;SW;H;40;4;19/07/2012;22;3;0;0;0;1;0;0;0;0;0;0;0;No
262;2294;55;0;SE;B;121;8;16/09/2011;12;3;1;0;0;1;0;0;0;0;0;0;0;No
263;2296;39;0;NE;S;384;10;17/07/2010;10;2;3;0;1;1;1;1;0;0;0;0;1;No
264;2299;61;0;NE;I;90;11;24/03/2011;10;6;0;0;2;0;0;0;1;1;0;0;2;No
265;2304;23;0;SE;C;107;8;01/05/2011;14;2;1;0;2;0;2;0;1;0;0;0;1;No
266;2313;63;0;SW;M;53;5;18/03/2013;12;3;0;0;1;0;0;0;0;0;0;0;0;No
267;2324;57;0;SE;R;232;2;01/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
268;2339;20;1;SW;G;329;7;24/05/2011;16;2;2;0;1;1;0;1;0;0;0;0;1;No
269;2341;52;1;NE;S;90;5;18/03/2012;12;2;1;0;0;0;1;0;0;0;0;0;0;No
270;2342;35;0;SW;G;192;11;12/01/2010;34;5;0;0;3;2;0;1;0;0;0;0;1;No
271;2376;61;1;SE;A;419;16;23/03/2010;14;4;2;0;4;1;2;1;2;2;1;1;7;No
272;2377;47;0;NE;F;153;1;03/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
273;2382;53;0;NE;I;305;11;06/05/2009;16;3;2;0;0;2;2;0;2;0;0;0;2;No
274;2383;33;0;NW;L;218;13;16/05/2010;14;5;1;0;3;1;0;1;2;0;0;0;3;No
275;2385;27;0;NW;L;33;3;23/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
276;2392;48;1;SE;A;135;7;08/03/2012;16;3;0;0;2;0;1;0;1;0;0;0;1;No
277;2394;24;0;NE;E;320;2;17/05/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;No
278;2431;63;0;SE;B;174;3;17/07/2012;16;1;0;0;0;0;1;0;1;0;0;0;1;Yes
279;2435;59;0;SW;P;285;12;21/09/2009;6;3;1;1;2;1;0;0;2;1;0;0;3;No
280;2471;39;1;NE;J;208;2;19/09/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
281;2473;36;0;SW;P;45;5;05/07/2011;26;3;2;0;0;0;0;0;0;0;0;0;0;No
282;2475;55;1;SE;R;77;1;21/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
283;2503;30;1;NE;K;90;4;01/03/2013;10;2;1;0;0;0;0;0;0;0;0;0;0;No
284;2505;52;0;NE;Q;297;10;17/07/2012;8;3;0;2;1;0;0;1;0;0;0;0;1;No
285;2506;62;0;NE;D;347;9;17/01/2012;10;3;2;0;1;1;0;0;0;1;0;0;1;No
286;2508;64;0;SW;G;188;7;09/03/2009;36;1;2;0;2;0;0;1;1;0;0;0;2;No
287;2523;23;0;SE;B;252;3;26/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
288;2527;57;1;NE;Q;415;18;18/09/2008;16;6;5;0;0;2;1;1;3;0;0;0;4;Yes
289;2532;62;0;NE;K;146;6;26/11/2012;14;4;0;1;1;0;0;0;0;0;0;0;0;No
290;2536;32;0;NE;D;142;3;28/11/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
291;2541;51;0;NE;D;232;5;24/11/2011;26;3;0;0;1;0;1;0;0;0;0;0;0;No
292;2591;42;1;NE;Q;326;8;21/03/2011;22;4;2;0;0;1;0;0;1;0;0;0;1;No
293;2594;41;0;SW;P;131;10;25/11/2011;8;4;0;1;1;1;0;0;0;0;0;0;0;No
294;2603;31;1;SW;H;166;4;28/01/2013;16;3;0;0;0;0;0;0;1;0;0;0;1;No
295;2604;62;0;NE;I;44;3;24/11/2012;16;1;0;0;1;0;1;0;0;0;0;0;0;No
296;2624;13;0;SW;G;159;4;16/07/2011;34;3;0;0;1;0;0;0;0;0;0;0;0;No
297;2641;50;1;SW;P;210;4;06/07/2011;34;3;0;0;1;0;0;0;0;0;0;0;0;No
298;2649;51;0;NE;NA;143;1;05/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
299;2660;39;1;SW;M;212;3;12/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
300;2668;54;0;NE;NA;201;3;13/09/2011;32;2;1;0;0;0;0;0;0;0;0;0;0;No
301;2673;39;0;SE;C;110;9;01/01/2012;10;3;0;2;1;0;1;0;0;0;0;0;0;No
302;2676;NA;0;SE;B;18;4;11/01/2013;16;3;0;1;0;0;0;0;0;0;0;0;0;No
303;2684;65;0;NE;F;267;4;15/11/2012;16;2;0;0;2;0;0;0;0;0;0;0;0;No
304;2687;38;0;SE;C;38;3;18/01/2014;4;2;0;0;0;0;0;0;0;0;0;0;0;No
305;2699;26;0;NE;J;284;8;23/09/2012;10;3;0;1;2;0;1;0;0;0;0;0;0;No
306;2707;49;0;NE;E;332;14;19/05/2010;12;4;2;1;3;1;0;1;0;1;0;1;3;No
307;2726;35;0;SW;P;124;2;10/01/2014;4;1;0;0;0;0;0;0;0;0;0;0;0;No
308;2727;40;1;SW;O;192;1;15/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
309;2731;55;0;NE;I;267;7;05/03/2011;12;1;1;2;1;0;1;0;0;1;1;0;2;No
310;2739;64;0;SW;H;324;3;06/03/2013;10;1;1;0;0;0;0;0;0;0;0;0;0;No
311;2761;63;0;NE;E;199;14;26/07/2011;4;4;3;0;2;1;2;1;0;0;0;0;1;No
312;2771;15;1;SW;P;356;8;08/07/2012;4;2;1;0;0;1;0;0;0;0;0;0;0;Yes
313;2773;58;0;SW;G;475;19;06/01/2010;4;7;4;0;2;2;1;0;1;0;0;0;1;No
314;2798;23;0;NE;S;258;5;13/11/2012;14;3;1;0;0;0;1;0;0;0;0;0;0;No
315;2812;54;1;SE;B;268;8;17/07/2010;12;1;0;0;2;1;1;2;0;1;0;0;3;Yes
316;2819;60;0;NE;S;101;4;27/11/2012;10;2;0;1;0;0;0;0;0;0;0;0;0;No
317;2828;28;0;NE;J;238;5;20/01/2012;8;1;1;0;0;0;1;1;0;0;1;1;3;No
318;2829;32;0;SE;R;305;12;14/09/2009;14;4;0;1;4;2;0;0;1;0;0;0;1;No
319;2830;30;1;NE;J;269;2;07/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
320;2846;62;0;SW;N;240;2;25/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
321;2847;22;0;SE;B;218;3;27/11/2011;24;1;1;0;1;0;0;0;0;0;0;0;0;No
322;2851;61;1;NW;L;155;11;02/09/2010;30;5;1;0;3;0;0;0;2;0;0;0;2;Yes
323;2859;52;1;SW;O;285;1;10/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
324;2873;48;0;SW;O;317;12;14/01/2009;14;3;1;3;1;2;0;1;1;0;0;0;2;No
325;2875;58;1;SE;R;361;18;27/09/2007;16;7;2;1;6;0;2;0;0;0;0;0;0;No
326;2889;27;0;SE;B;370;11;12/03/2010;10;3;2;0;2;0;0;1;1;0;0;0;2;No
327;2891;41;1;NW;L;339;11;12/07/2010;8;4;1;1;0;2;1;1;0;0;0;0;1;No
328;2901;62;1;SE;C;48;2;14/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;Yes
329;2904;38;1;SW;O;169;7;06/05/2012;14;4;0;0;0;0;1;2;0;0;1;1;4;Yes
330;2907;63;0;SW;M;75;3;15/07/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
331;2924;44;1;NE;Q;133;5;01/03/2012;16;2;0;1;0;1;1;0;0;0;0;0;0;No
332;2927;25;0;SE;B;330;10;22/07/2011;14;4;3;0;0;0;3;0;0;0;1;0;1;No
333;2934;46;1;NE;K;102;6;23/03/2012;8;1;1;1;1;1;0;0;0;0;0;0;0;No
334;2959;27;0;SW;M;311;3;08/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
335;2974;56;0;SW;P;316;6;06/11/2011;16;3;0;0;2;0;0;0;1;0;0;0;1;No
336;2981;17;0;NE;D;230;15;21/09/2011;2;3;0;4;2;1;0;0;0;2;0;0;2;No
337;2990;33;0;SW;H;246;4;11/01/2011;34;2;0;0;0;0;0;0;2;0;0;0;2;No
338;2993;47;1;NE;D;219;10;23/01/2012;10;4;2;0;1;0;0;1;1;1;0;1;4;Yes
339;3008;63;0;SW;M;127;4;17/11/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;No
340;3012;48;0;SW;P;256;7;14/05/2011;16;3;2;0;0;1;0;1;0;0;0;0;1;No
341;3014;43;1;SW;H;369;10;23/01/2011;16;4;1;0;3;0;1;0;1;1;1;0;3;Yes
342;3016;58;0;NE;I;269;2;11/09/2011;32;1;0;1;0;0;0;0;0;0;0;0;0;No
343;3024;61;0;NE;I;248;12;08/09/2010;16;5;1;1;3;0;0;1;1;1;0;0;3;No
344;3030;NA;0;SW;H;293;12;03/11/2010;18;3;2;0;1;1;2;1;2;0;0;0;3;No
345;3043;58;0;SW;O;211;3;15/01/2012;28;2;0;0;1;0;0;0;0;0;0;0;0;No
346;3047;NA;0;NE;E;82;5;03/03/2012;16;2;0;1;0;0;0;1;1;0;0;0;2;No
347;3048;64;1;SW;G;304;5;22/07/2012;20;3;0;0;2;0;0;0;0;0;0;0;0;No
348;3054;54;0;NE;E;177;3;23/09/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
349;3055;54;1;NE;F;248;12;21/03/2011;16;4;3;0;2;1;0;1;1;0;0;0;2;Yes
350;3057;32;0;NE;S;86;2;21/11/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;No
351;3058;28;0;SE;R;149;3;14/11/2012;16;1;1;0;0;0;0;0;1;0;0;0;1;No
352;3067;46;1;NW;NA;158;5;04/07/2011;32;3;0;0;1;1;0;0;0;0;0;0;0;No
353;3069;32;0;NE;D;212;6;17/03/2011;32;4;0;0;2;0;0;0;0;1;0;0;1;No
354;3072;36;0;SW;H;422;14;17/09/2009;18;5;3;0;5;1;0;0;0;0;0;0;0;No
355;3073;66;0;NE;F;277;4;28/09/2012;14;2;1;0;1;0;0;0;0;1;0;0;1;No
356;3078;49;0;NW;L;222;3;12/03/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
357;3093;39;1;NE;F;177;2;02/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
358;3094;34;1;SE;A;230;3;12/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;Yes
359;3099;66;1;SW;P;248;10;18/01/2010;34;3;4;0;0;1;1;1;0;0;0;0;1;No
360;3102;65;1;NE;E;24;1;07/09/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
361;3105;65;0;SE;C;130;2;08/09/2013;2;0;0;0;0;0;0;0;0;0;0;0;0;No
362;3107;17;0;NE;F;34;2;05/03/2014;2;1;0;0;0;0;0;0;0;0;0;0;0;No
363;3138;NA;0;NE;K;145;2;26/05/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
364;3153;60;0;NE;S;121;4;20/03/2012;26;3;1;0;0;0;0;0;0;0;0;0;0;No
365;3155;57;0;SW;H;424;16;09/01/2009;10;5;0;4;2;1;0;1;2;0;0;0;3;No
366;3159;36;0;NE;D;233;3;23/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
367;3196;57;0;NE;J;221;4;19/05/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
368;3231;50;0;SE;A;287;11;05/03/2011;6;2;1;1;2;0;0;1;2;0;0;0;3;No
369;3233;63;0;SE;R;206;5;14/05/2012;16;3;0;0;0;0;0;1;1;0;0;0;2;No
370;3241;32;1;SE;C;148;2;21/11/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;No
371;3244;60;0;SE;A;345;8;04/09/2012;6;3;0;0;2;0;1;0;0;0;0;0;0;No
372;3251;35;1;NE;E;173;4;19/09/2012;14;2;0;0;0;1;1;0;0;0;0;0;0;No
373;3256;39;0;SE;B;240;16;18/01/2008;16;5;5;1;1;2;1;1;0;0;0;0;1;No
374;3270;52;0;NE;I;223;9;07/05/2012;10;3;0;0;2;1;1;0;0;0;0;0;0;No
375;3293;41;1;SW;H;74;3;05/11/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
376;3308;63;0;NE;I;246;10;17/09/2011;10;2;3;0;0;1;1;1;0;0;0;0;1;No
377;3309;62;1;SW;G;148;4;10/01/2013;16;3;0;0;1;0;0;0;0;0;0;0;0;No
378;3329;51;0;SW;P;54;2;26/09/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
379;3338;32;0;NE;E;189;1;08/03/2013;14;0;1;0;0;0;0;0;0;0;0;0;0;No
380;3340;65;0;SE;R;26;2;11/01/2013;16;1;0;0;0;0;1;0;0;0;0;0;0;No
381;3367;59;0;NE;K;99;1;28/01/2014;4;0;0;0;0;0;0;0;0;0;0;0;0;No
382;3369;26;1;NE;K;249;12;07/01/2011;14;4;1;1;3;0;0;1;2;1;0;0;4;No
383;3375;52;0;SE;A;137;4;11/01/2013;16;3;0;0;1;0;0;0;0;0;0;0;0;No
384;3377;43;1;SW;H;221;10;17/09/2012;2;2;1;0;0;2;0;1;0;0;0;0;1;No
385;3407;55;0;SW;P;180;4;25/11/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;No
386;3412;51;1;SW;O;404;14;14/01/2007;28;3;3;1;1;0;2;1;3;0;0;0;4;No
387;3471;39;0;NE;J;329;3;27/03/2013;12;1;0;0;1;0;0;0;0;0;0;0;0;No
388;3493;33;0;SE;A;198;4;15/11/2011;26;2;1;0;0;0;0;1;0;0;0;0;1;No
389;3504;37;0;SW;O;252;4;19/03/2013;14;3;0;0;0;1;0;0;0;0;0;0;0;No
390;3517;51;0;SW;M;379;14;06/05/2009;24;4;2;1;1;1;0;2;3;0;0;1;6;No
391;3526;47;0;NE;Q;300;4;20/11/2012;16;2;1;0;0;0;0;1;0;0;0;0;1;No
392;3531;51;0;NE;S;364;11;09/01/2010;14;3;3;0;1;1;2;1;0;0;0;0;1;No
393;3533;26;0;NE;F;253;20;17/03/2011;6;8;7;0;1;1;0;0;2;0;0;0;2;No
394;3554;25;1;NE;K;232;4;06/09/2013;8;3;0;0;0;0;0;0;0;0;0;0;0;No
395;3566;40;0;NE;I;128;5;05/09/2012;16;3;1;0;0;1;0;0;0;0;0;0;0;No
396;3569;42;0;SW;G;266;8;13/09/2011;10;4;0;0;0;0;2;1;0;0;1;1;3;No
397;3590;30;0;SE;A;106;4;08/01/2013;16;3;0;0;1;0;0;0;0;0;0;0;0;No
398;3606;24;0;SW;H;174;5;16/01/2013;14;3;0;0;1;0;1;0;0;0;0;0;0;No
399;3609;23;0;SE;B;243;3;12/01/2014;4;2;0;0;0;0;0;0;0;0;0;0;0;No
400;3621;64;0;NE;E;111;3;12/03/2013;8;1;0;1;0;0;0;0;0;0;0;0;0;No
401;3625;36;0;SW;H;288;9;20/09/2011;16;4;1;2;1;0;0;1;0;0;0;0;1;No
402;3628;64;0;SW;N;157;2;18/07/2013;2;0;0;0;0;0;0;0;0;0;0;0;0;No
403;3640;54;0;NE;D;97;4;11/11/2012;16;2;0;0;0;0;1;1;0;0;0;0;1;No
404;3656;69;0;SE;R;168;5;26/05/2012;16;3;1;0;1;0;0;0;0;1;0;0;1;No
405;3662;NA;1;NE;D;243;17;24/05/2010;10;5;1;2;3;1;1;1;1;0;0;0;2;Yes
406;3665;52;0;NE;S;152;3;18/07/2013;4;1;0;0;0;0;0;0;0;0;0;0;0;No
407;3669;58;0;SW;G;47;4;11/07/2013;2;1;0;0;0;0;0;0;0;0;0;0;0;Yes
408;3670;26;0;SE;C;67;4;01/05/2013;12;3;0;0;0;0;0;0;0;0;0;0;0;No
409;3672;NA;0;NE;I;320;4;22/11/2012;6;1;0;1;0;0;0;0;1;0;0;0;1;No
410;3673;65;0;NE;I;100;3;14/03/2013;14;2;0;0;0;0;1;0;0;0;0;0;0;No
411;3681;48;1;NE;J;354;10;11/11/2010;26;3;1;2;2;0;0;0;2;1;0;0;3;No
412;3684;55;0;NE;Q;144;12;27/03/2011;6;4;0;0;2;1;1;1;1;1;1;1;5;No
413;3689;18;0;NE;E;268;3;19/07/2013;10;2;0;0;0;0;0;0;0;0;0;0;0;No
414;3693;60;0;SW;M;40;4;23/01/2013;10;2;0;0;1;0;0;0;0;0;0;0;0;No
415;3695;58;0;SE;A;65;3;06/01/2013;16;2;0;0;0;0;0;0;1;0;0;0;1;No
416;3701;51;0;NE;S;307;3;10/05/2012;16;1;1;1;0;0;0;0;0;0;0;0;0;No
417;3706;33;0;SE;A;261;6;05/11/2011;22;4;0;0;1;0;0;0;1;0;0;0;1;No
418;3708;62;0;SE;C;273;4;19/01/2013;16;3;1;0;0;0;0;0;0;0;0;0;0;No
419;3710;22;1;SE;R;163;4;16/03/2013;6;2;1;0;0;0;0;0;0;0;0;0;0;No
420;3716;20;0;NE;E;235;11;26/01/2010;12;4;1;0;3;0;0;2;0;0;0;0;2;No
421;3736;51;0;NE;F;57;5;05/05/2012;18;3;1;0;0;0;0;0;1;0;0;0;1;No
422;3739;58;0;SW;M;43;2;23/01/2014;2;0;0;0;0;0;0;0;0;0;0;0;0;Yes
423;3742;52;0;SE;B;289;8;21/01/2012;4;2;0;0;2;0;0;0;0;1;0;0;1;Yes
424;3746;55;0;SW;NA;222;3;18/07/2013;6;1;0;0;0;0;0;0;0;0;0;0;0;No
425;3747;33;0;SE;R;94;4;18/03/2012;8;1;0;0;0;0;0;0;1;0;0;0;1;No
426;3759;72;1;NE;F;226;5;07/07/2012;14;3;0;0;0;0;1;0;0;0;0;0;0;No
427;3771;62;0;NE;D;217;1;05/11/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;No
428;3779;NA;0;NW;L;193;3;24/05/2013;12;2;0;0;0;0;0;0;0;0;0;0;0;No
429;3817;47;0;SE;A;377;17;23/07/2011;6;5;3;1;0;0;0;2;2;0;0;0;4;Yes
430;3819;23;0;NE;E;294;5;13/07/2012;16;2;1;1;0;0;0;0;1;0;0;0;1;No
431;3825;27;0;NE;J;28;2;12/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
432;3866;40;1;SW;N;142;1;20/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
433;3871;45;0;NE;F;257;4;27/05/2012;16;2;1;1;0;0;0;0;0;0;0;0;0;No
434;3873;60;0;SE;R;132;4;13/11/2011;28;2;0;0;0;1;0;0;1;0;0;0;1;No
435;3882;39;0;NE;Q;223;10;18/07/2012;4;3;1;0;2;1;0;1;1;1;0;0;3;No
436;3887;38;0;SW;N;419;15;17/07/2008;10;4;3;0;2;0;2;1;2;0;0;0;3;No
437;3913;46;0;NE;E;176;2;02/09/2012;20;1;0;1;0;0;0;0;0;0;0;0;0;No
438;3915;30;1;SW;M;83;4;08/11/2012;18;3;1;0;0;0;0;0;0;0;0;0;0;No
439;3927;39;0;SE;C;366;16;23/07/2008;10;4;3;0;2;1;0;1;2;0;0;0;3;No
440;3943;59;0;NW;L;198;2;26/05/2013;8;0;0;0;0;0;0;0;0;0;0;0;0;No
441;3945;49;0;NE;D;90;4;15/01/2013;16;3;0;0;1;0;0;0;0;0;0;0;0;No
442;3966;48;0;NE;K;122;3;24/01/2014;4;2;0;0;0;0;0;0;0;0;0;0;0;No
443;3984;15;0;NW;L;356;7;19/03/2012;12;3;0;1;2;0;0;0;0;0;0;0;0;No
444;3989;56;0;NE;D;203;3;08/05/2012;16;1;1;0;1;0;0;0;0;1;0;0;1;No
445;3998;50;0;NW;L;33;4;07/03/2013;12;2;0;1;0;0;0;0;0;0;0;0;0;No
446;4003;49;0;NE;J;139;3;15/09/2013;8;2;0;0;0;0;0;0;0;0;0;0;0;No
447;4004;49;0;NE;E;201;14;04/11/2009;14;7;1;0;5;0;0;1;0;0;0;0;1;No
448;4014;46;0;NE;D;284;1;03/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
449;4027;NA;0;SE;B;227;8;07/05/2011;12;2;1;0;1;0;1;1;1;0;0;0;2;No
450;4048;66;0;SW;P;244;14;21/01/2010;30;5;1;3;1;2;1;0;1;0;0;0;1;No
451;4049;51;0;SW;H;59;2;15/09/2013;8;1;0;0;0;0;0;0;0;0;0;0;0;No
452;4050;47;0;SW;P;228;20;18/07/2009;24;8;6;0;3;0;0;1;2;1;0;0;4;No
453;4061;23;0;NE;D;62;2;03/07/2013;10;1;0;0;0;0;0;0;0;0;0;0;0;No
454;4073;62;0;SW;NA;76;4;23/07/2012;22;3;0;0;0;1;0;0;0;0;0;0;0;No
455;4083;NA;0;NE;J;312;1;23/05/2013;12;0;0;0;0;0;0;0;0;0;0;0;0;No
456;4105;27;0;NE;D;149;8;24/03/2012;2;3;0;1;0;0;0;2;0;0;0;1;3;Yes
457;4114;40;1;NW;L;193;7;26/07/2011;16;2;0;0;1;0;2;1;1;0;0;0;2;No
458;4117;37;0;SE;A;56;4;25/01/2013;16;3;0;0;1;0;0;0;0;0;0;0;0;No
459;4131;39;1;SW;H;195;5;22/09/2012;16;3;0;0;1;0;1;0;0;0;0;0;0;No
460;4133;68;0;SW;G;186;3;10/05/2012;24;2;0;0;0;1;0;0;0;0;0;0;0;No
461;4137;27;1;SW;O;153;2;25/11/2010;36;0;0;1;1;0;0;0;0;0;0;0;0;No
462;4153;36;0;SW;G;362;16;08/11/2007;18;4;2;1;4;3;1;0;1;1;0;0;2;No
463;4160;29;0;SW;H;198;1;03/11/2013;6;0;0;0;0;0;0;0;0;0;0;0;0;No
464;4173;59;0;NW;L;128;6;10/05/2012;18;4;0;0;1;0;0;1;0;0;0;0;1;No
465;4182;24;1;SW;N;270;4;17/11/2013;4;2;0;0;0;0;0;0;0;0;0;0;0;Yes
466;4188;65;0;NW;L;350;9;12/01/2012;14;4;3;0;0;1;0;0;1;0;0;0;1;No
467;4194;29;1;NE;J;286;3;05/05/2011;36;2;0;0;0;0;0;0;1;0;0;0;1;No
468;4209;46;1;SW;O;71;4;17/05/2012;20;2;0;0;0;0;0;0;2;0;0;0;2;No
469;4231;62;0;SE;R;241;3;16/03/2013;6;1;0;0;0;0;1;0;0;0;0;0;0;No
470;4248;34;1;SW;P;190;1;01/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
471;4253;29;0;NW;L;77;1;20/07/2013;10;0;0;0;0;0;0;0;0;0;0;0;0;No
472;4260;59;0;NE;Q;68;4;08/07/2012;16;2;0;0;0;0;1;1;0;0;0;0;1;No
473;4288;37;0;NE;E;317;13;11/03/2011;12;4;1;1;2;1;1;1;1;0;0;0;2;No
474;4294;58;0;NE;J;422;12;20/03/2011;14;3;1;0;3;1;1;1;2;0;0;0;3;No
475;4321;38;0;NE;F;96;9;22/09/2010;22;4;0;1;3;0;0;1;0;1;0;0;2;No
476;4338;26;1;NE;F;170;6;11/11/2011;24;4;0;0;2;0;0;0;0;1;0;0;1;No
477;4345;67;0;NE;S;263;9;20/11/2010;14;2;1;1;2;0;1;0;1;1;1;0;3;No
478;4360;16;1;NE;S;254;4;06/03/2012;26;3;0;0;1;0;0;0;0;0;0;0;0;No
479;4367;58;1;NE;K;262;7;22/05/2012;6;2;0;0;1;0;0;0;1;0;0;0;1;No
480;4378;41;0;SW;M;168;12;06/05/2011;20;5;0;2;3;0;0;1;1;0;0;0;2;No
481;4380;38;1;NE;J;37;4;09/09/2012;16;2;1;0;0;0;1;0;0;0;0;0;0;No
482;4381;60;1;SE;B;184;10;22/09/2010;20;4;1;2;0;3;0;0;0;0;0;0;0;No
483;4382;24;0;NE;J;228;4;22/01/2013;10;2;1;0;0;0;0;0;0;0;0;0;0;No
484;4386;19;0;NE;K;47;5;02/03/2013;10;3;0;0;0;1;0;0;0;0;0;0;0;No
485;4387;28;0;NE;D;195;4;20/01/2013;12;2;0;0;1;0;0;0;0;0;0;0;0;No
486;4398;39;0;SE;A;294;14;08/07/2008;12;2;2;3;2;0;1;1;2;1;0;0;4;Yes
487;4409;33;0;SW;M;135;5;26/03/2013;14;4;1;0;0;0;0;0;0;0;0;0;0;No
488;4421;60;1;NE;S;248;4;25/07/2013;6;2;0;0;0;0;0;0;0;0;0;0;0;Yes
489;4436;31;0;SW;N;109;5;04/01/2013;10;3;0;0;1;0;0;0;0;0;0;0;0;No
490;4443;63;0;SE;NA;274;1;25/07/2012;22;0;0;0;0;0;1;0;0;0;0;0;0;No
491;4454;19;0;SW;N;234;7;01/01/2013;2;2;1;0;0;0;0;0;0;0;0;0;0;Yes
492;4469;71;0;SE;C;105;12;05/03/2012;12;5;3;0;2;1;0;0;0;0;0;0;0;No
493;4490;53;0;NE;S;372;11;18/11/2008;20;3;2;0;3;1;1;0;1;1;1;0;3;No
494;4504;60;0;NE;D;49;4;19/09/2012;16;2;1;0;1;0;0;0;0;0;0;0;0;No
495;4506;63;0;NE;F;139;9;26/09/2010;20;2;2;0;1;1;2;1;0;0;0;0;1;No
496;4508;57;0;NW;L;55;2;13/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
497;4511;16;0;SW;M;117;3;10/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
498;4547;60;0;SW;P;140;4;09/09/2012;14;2;0;1;1;0;0;0;0;0;0;0;0;No
499;4549;33;1;SW;M;68;7;07/03/2012;12;3;0;1;0;2;0;0;0;0;0;0;0;No
500;4553;62;0;NE;I;102;2;13/05/2013;4;0;0;0;0;0;0;0;0;0;0;0;0;No
501;4558;NA;0;SE;B;55;3;08/11/2012;14;1;0;0;1;1;0;0;0;0;0;0;0;No
502;4564;48;0;SE;C;281;13;12/07/2009;14;5;2;1;0;2;0;1;2;0;0;0;3;No
503;4567;58;0;SE;C;293;12;16/03/2012;2;3;0;1;0;2;0;1;1;0;0;0;2;No
504;4574;63;0;NW;L;330;7;28/11/2010;16;2;0;0;1;0;0;2;2;0;0;0;4;Yes
505;4580;49;0;SW;N;179;6;06/07/2012;4;3;1;0;0;0;1;0;0;0;0;0;0;No
506;4584;48;0;SW;G;357;8;15/05/2011;8;3;1;0;3;0;0;0;0;0;0;0;0;No
507;4590;67;0;NW;L;239;3;20/03/2014;2;2;0;0;0;0;0;0;0;0;0;0;0;No
508;4596;42;0;SW;G;231;4;22/03/2012;26;3;0;0;1;0;0;0;0;0;0;0;0;No
509;4613;52;0;NE;E;75;4;17/01/2013;12;2;0;0;0;1;0;0;0;0;0;0;0;No
510;4629;12;0;NE;I;290;4;11/07/2011;34;3;0;0;1;0;0;0;0;0;0;0;0;No
511;4653;66;1;NE;E;258;10;03/05/2009;28;3;0;1;1;1;0;1;3;1;0;1;6;Yes
512;4659;60;1;NE;F;224;15;12/03/2008;28;3;0;2;3;2;1;2;2;0;0;0;4;No
513;4680;48;0;NW;L;187;10;11/03/2011;14;2;2;1;1;1;1;1;1;0;0;0;2;No
514;4683;56;0;NE;F;199;5;28/01/2013;14;3;0;0;1;0;0;0;0;0;0;0;0;No
515;4699;59;0;SW;N;131;12;13/07/2010;18;5;0;0;3;1;1;0;2;0;0;0;2;No
516;4722;21;0;SW;H;175;4;12/09/2011;30;2;1;0;1;0;0;0;0;0;0;0;0;No
517;4725;21;1;SW;N;189;3;26/05/2012;16;1;0;0;1;1;0;0;0;0;0;0;0;No
518;4728;53;0;NE;Q;267;4;04/09/2012;2;0;0;0;1;0;0;0;0;0;0;0;0;Yes
519;4740;53;1;NW;L;307;2;06/05/2013;12;1;0;0;0;0;0;0;0;0;0;0;0;No
520;4748;50;0;SE;R;187;10;07/09/2010;2;2;3;1;2;1;0;0;0;1;0;0;1;No
